NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,29332016|59592012|46622011,1004453350,R DAS ROSA    204    CENTRO,,SP,3526605,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,2630|2650|1880|890|894,2620|2630|1870|880|891.5,35,Greenfield,sim,008541105344|009371303519,16.85|17.08|14.89,33.74|30.0,67.81|72.66|65.28,0.0,32.0,045621602519|006091702519|044961602519,40.0|79.43,-22.56194,-44.92917,2017-07-21,2017-07-21,2027-10-18|2028-03-31,Lavrinhas,20250717,1,35.0,0.918545
CLARO,50409105090,29332016|59592012|46622011,1004453350,R DAS ROSA    204    CENTRO,,SP,3526605,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,2630|2650|1880|890|894,2620|2630|1870|880|891.5,210,Greenfield,sim,008541105344|009371303519,16.85|17.08|14.89,33.74|30.0,67.81|72.66|65.28,0.0,32.0,045621602519|006091702519|044961602519,40.0|79.43,-22.56194,-44.92917,2017-07-21,2017-07-21,2027-10-18|2028-03-31,Lavrinhas,20250717,3,210.0,0.918545
CLARO,50409105090,29332016|59592012|46622011,1004453350,R DAS ROSA    204    CENTRO,,SP,3526605,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,2630|2650|1880|890|894,2620|2630|1870|880|891.5,295,Greenfield,sim,008541105344|009371303519,16.85|17.08|14.89,33.74|30.0,67.81|72.66|65.28,0.0,32.0,045621602519|006091702519|044961602519,40.0|79.43,-22.56194,-44.92917,2017-07-21,2017-07-21,2027-10-18|2028-03-31,Lavrinhas,20250717,4,295.0,0.918545
CLARO,50409105090,97692014|34672011|48372023,1011703944,ROD PRESIDENTE DUTRA,SOS USUÃÂRIO-CCR NOVA DUTRA LAVRINHAS,SP,3526605,10M0G7W|5M00G7W,LTE|WCDMA,798|2140|2117.5,743|1950|1927.5,0|60,Ran Sharing,nÃÂ£o,,13.4|16.9,21|22,68|62,0,34,057731705894|027191702519,80|60,-22.56096,-44.86047,2023-05-25,2021-02-11,2028-03-31,Lavrinhas,20250717,1,30.0,1.424585
CLARO,50409105090,97692014|34672011|48372023,1011703944,ROD PRESIDENTE DUTRA,SOS USUÃÂRIO-CCR NOVA DUTRA LAVRINHAS,SP,3526605,10M0G7W|5M00G7W,LTE|WCDMA,798|2140|2117.5,743|1950|1927.5,230,Ran Sharing,nÃÂ£o,,13.4|16.9,21|22,68|62,0,34,057731705894|027191702519,80|60,-22.56096,-44.86047,2023-05-25,2021-02-11,2028-03-31,Lavrinhas,20250717,3,230.0,1.424585
CLARO,50409105090,46622011,1015153132,EST MUNICIPAL CAPELA DO JACU,,SP,3526605,200KG7W|10M0G7W|2M50G7W,GSM|LTE,885|892.75,840|847.75,0,,,,11,0,360,0,18,039721705894,80,-22.51003,-44.89511,2023-08-10,2023-08-10,2028-03-31,Lavrinhas,20250717,1,0.0,2.96079
CLARO,50409105090,46622011|29332016|59592012,426628861,RODOVIA JULIO FORTES    KM 01    ZONA RURAL,,SP,3526605,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|890,1870|2620|2630|880,70,Greenfield,nÃÂ£o,027331703519|012720905344,16.16|17.05|13.52,27.0|28.0|20.0,66.76|65.49|68.0,2.0,60.0,012111805894|056351705894|010641001882|039721705894,20.0|40.0|60.0|80.0,-22.57722,-44.88194,2020-04-07,2000-08-16,2028-03-31|2027-10-18,Lavrinhas,20250717,1,70.0,1.424585
CLARO,50409105090,46622011|29332016|59592012,426628861,RODOVIA JULIO FORTES    KM 01    ZONA RURAL,,SP,3526605,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|890,1870|2620|2630|880,200,Greenfield,nÃÂ£o,027331703519|012720905344,16.16|17.05|13.52,27.0|28.0|20.0,66.76|65.49|68.0,2.0,60.0,012111805894|056351705894|010641001882|039721705894,20.0|40.0|60.0|80.0,-22.57722,-44.88194,2020-04-07,2000-08-16,2028-03-31|2027-10-18,Lavrinhas,20250717,3,200.0,1.424585
CLARO,50409105090,46622011,685076830,RODOVIA PRESIDENTE DUTRA    KM 26    ZONA RURAL,,SP,3526605,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|890|894,1870|880|891.5,30,Greenfield,sim,009371303519,17.08|14.89,30.0,72.66|65.28,2.0,58.0,006091702519|039721705894,79.43|80.0,-22.60833,-44.89444,2014-11-12,2004-12-30,2028-03-31,Lavrinhas,20250717,1,30.0,1.83852
CLARO,50409105090,46622011,685076830,RODOVIA PRESIDENTE DUTRA    KM 26    ZONA RURAL,,SP,3526605,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|890|894,1870|880|891.5,210,Greenfield,sim,009371303519,17.08|14.89,30.0,72.66|65.28,2.0,58.0,006091702519|039721705894,79.43|80.0,-22.60833,-44.89444,2014-11-12,2004-12-30,2028-03-31,Lavrinhas,20250717,3,210.0,1.83852
