NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,97432014|155832022|48412023,1001330690,RODOVIA RÃÂGIS BITTENCOURT,KM 436,SP,3526100,10M0G7W|5M00G7W,LTE|WCDMA,788|874.5|2160,733|829.5|1970,20,,,056001603518,13.5|14.1|17.2,25|30,63|59|60,3,65,057731705894|000081201882|008041101882,80|40,-24.386483,-47.713392,2023-11-21,2016-07-29,2029-12-08|2028-11-29|2038-04-30,JuquiÃÂ¡,20250719,1,20.0,5.42008
VIVO,50409146447,97432014|155832022|48412023,1001330690,RODOVIA RÃÂGIS BITTENCOURT,KM 436,SP,3526100,10M0G7W|5M00G7W,LTE|WCDMA,788|874.5|2160,733|829.5|1970,160,,,056001603518,13.5|14.1|17.2,25|30,63|59|60,3,65,057731705894|000081201882|008041101882,80|40,-24.386483,-47.713392,2023-11-21,2016-07-29,2029-12-08|2028-11-29|2038-04-30,JuquiÃÂ¡,20250719,2,160.0,5.42008
VIVO,50409146447,97432014|155832022|48412023,1001330690,RODOVIA RÃÂGIS BITTENCOURT,KM 436,SP,3526100,10M0G7W|5M00G7W,LTE|WCDMA,788|874.5|2160,733|829.5|1970,250,,,056001603518,13.5|14.1|17.2,25|30,63|59|60,3,65,057731705894|000081201882|008041101882,80|40,-24.386483,-47.713392,2023-11-21,2016-07-29,2029-12-08|2028-11-29|2038-04-30,JuquiÃÂ¡,20250719,3,250.0,5.42008
VIVO,50409146447,97432014|155832022,1003498091,RUA QUATRO,,SP,3526100,10M0G7W|5M00G7W,LTE|WCDMA,788|874.5,733|829.5,130,,,056001603518|000650501705,15.4|14,25,68|70,0,80,057731705894|000081201882,40,-24.185493,-47.755288,2024-05-13,2016-11-03,2029-12-08|2028-11-29,JuquiÃÂ¡,20250719,2,130.0,9.612115
VIVO,50409146447,97432014|155832022,1003498091,RUA QUATRO,,SP,3526100,10M0G7W|5M00G7W,LTE|WCDMA,788|874.5,733|829.5,235,,,056001603518|000650501705,15.4|14,25,68|70,0,80,057731705894|000081201882,40,-24.185493,-47.755288,2024-05-13,2016-11-03,2029-12-08|2028-11-29,JuquiÃÂ¡,20250719,3,235.0,9.612115
VIVO,50409146447,97432014|155832022,1003498091,RUA QUATRO,,SP,3526100,10M0G7W|5M00G7W,LTE|WCDMA,788|874.5,733|829.5,355,,,056001603518|000650501705,15.4|14,25,68|70,0,80,057731705894|000081201882,40,-24.185493,-47.755288,2024-05-13,2016-11-03,2029-12-08|2028-11-29,JuquiÃÂ¡,20250719,4,355.0,9.612115
VIVO,50409146447,155832022|97432014|59072012|48412023|48422023,403093252,AVENIDA BRASIL,,SP,3526100,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|788|2680|2160|1867.5|1862.5,829.5|733|2560|1970|1772.5|1767.5,120,Greenfield,nÃÂ£o,038801200762|129052003519|002000703518,17.8|13.9|15.8|14.3|14.7|17.5,25|33|29|32|31,65|74|57|56|63|75.66|60.17,0,54|60,000910502519|057731705894|045621602519|080951805894|006091702519|000081201882|008041101882,14.5|40|20,-24.319722,-47.635278,2023-12-14,1999-12-10,2028-11-29|2029-12-08|2027-10-18|2038-04-30|2032-12-22,JuquiÃÂ¡,20250719,2,120.0,2.24709
VIVO,50409146447,155832022|97432014|59072012|48412023|48422023,403093252,AVENIDA BRASIL,,SP,3526100,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|788|2680|2160|1867.5|1862.5,829.5|733|2560|1970|1772.5|1767.5,210,Greenfield,nÃÂ£o,038801200762|129052003519|002000703518,17.8|13.9|15.8|14.3|14.7|17.5,25|33|29|32|31,65|74|57|56|63|75.66|60.17,0,54|60,000910502519|057731705894|045621602519|080951805894|006091702519|000081201882|008041101882,14.5|40|20,-24.319722,-47.635278,2023-12-14,1999-12-10,2028-11-29|2029-12-08|2027-10-18|2038-04-30|2032-12-22,JuquiÃÂ¡,20250719,3,210.0,2.24709
VIVO,50409146447,155832022|97432014|59072012|48412023|48422023,403093252,AVENIDA BRASIL,,SP,3526100,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|788|2680|2160|1867.5|1862.5,829.5|733|2560|1970|1772.5|1767.5,340,Greenfield,nÃÂ£o,038801200762|129052003519|002000703518,17.8|13.9|15.8|14.3|14.7|17.5,25|33|29|32|31,65|74|57|56|63|75.66|60.17,0,54|60,000910502519|057731705894|045621602519|080951805894|006091702519|000081201882|008041101882,14.5|40|20,-24.319722,-47.635278,2023-12-14,1999-12-10,2028-11-29|2029-12-08|2027-10-18|2038-04-30|2032-12-22,JuquiÃÂ¡,20250719,4,340.0,2.24709
VIVO,50409146447,155832022|97432014|166262022|48422023|48412023,659026406,RODOVIA RÃÂGIS BITTENCOURT,KM 405 BR 116,SP,3526100,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|890.75|788|1855|1862.5|1867.5|2150|2160,829.5|845.75|733|1760|1767.5|1772.5|1960|1970,10|80,,,000650501705|056001603518,17.8|13.5|16.7|17.2|14.1,25|30,68|63|64|60|59,2,60|59|54,000910502519|057731705894|040952002519|083192102519|016041001882|000081201882,14.5|40|32.5,-24.331111,-47.592778,2024-07-04,2002-12-02,2028-11-29|2029-12-08|2032-12-22|2038-04-29,JuquiÃÂ¡,20250719,1,45.0,2.24709
VIVO,50409146447,155832022|97432014|166262022|48422023|48412023,659026406,RODOVIA RÃÂGIS BITTENCOURT,KM 405 BR 116,SP,3526100,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|890.75|788|1855|1862.5|1867.5|2150|2160,829.5|845.75|733|1760|1767.5|1772.5|1960|1970,260,,,000650501705|056001603518,17.8|13.5|16.7|17.2|14.1,25|30,68|63|64|60|59,2,60|54,000910502519|057731705894|040952002519|083192102519|016041001882|000081201882,32.5|40,-24.331111,-47.592778,2024-07-04,2002-12-02,2028-11-29|2029-12-08|2032-12-22|2038-04-29,JuquiÃÂ¡,20250719,3,260.0,2.24709
