NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,29332016|59592012|46622011,1004778772,R VITÃÂRIO CANCELIER    SN    CENTRO,,SP,3556404,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,2630|2650|890|894,2620|2630|880|891.5,60,Greenfield,sim,008541105344|012720905344,16.85|13.52,33.74|20.0,67.81|68.0,0.0,46.0,045621602519|039721705894,40.0|80.0,-21.84083,-46.92056,2017-09-18,2017-09-18,2027-10-18|2028-03-31,Vargem Grande do Sul,20250719,1,60.0,0.86545
CLARO,50409105090,29332016|59592012|46622011,1004778772,R VITÃÂRIO CANCELIER    SN    CENTRO,,SP,3556404,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,2630|2650|890|894,2620|2630|880|891.5,170,Greenfield,sim,008541105344|012720905344,16.85|13.52,33.74|20.0,67.81|68.0,0.0,46.0,045621602519|039721705894,40.0|80.0,-21.84083,-46.92056,2017-09-18,2017-09-18,2027-10-18|2028-03-31,Vargem Grande do Sul,20250719,2,170.0,0.86545
CLARO,50409105090,29332016|59592012|46622011,1004778772,R VITÃÂRIO CANCELIER    SN    CENTRO,,SP,3556404,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,2630|2650|890|894,2620|2630|880|891.5,300,Greenfield,sim,008541105344|012720905344,16.85|13.52,33.74|20.0,67.81|68.0,0.0,46.0,045621602519|039721705894,40.0|80.0,-21.84083,-46.92056,2017-09-18,2017-09-18,2027-10-18|2028-03-31,Vargem Grande do Sul,20250719,4,300.0,0.86545
CLARO,50409105090,29332016|59592012|97692014|46622011,1005176750,AV BRASIL,RESIDENCIAL ALTO DA BELA VISTA,SP,3556404,10M0G7W|20M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2625|2640|798|885|892.75,2505|2520|743|840|847.75,40,Greenfield,sim,,17.6|13.4|13.8,21|23,51|68,0,40,045621602519|033782402519|039721705894,40|79.43|80,-21.82292,-46.90225,2024-05-08,2017-10-31,2031-08-29|2027-10-18|2029-12-08|2028-03-31,Vargem Grande do Sul,20250719,1,40.0,0.7750199999999999
CLARO,50409105090,29332016|59592012|97692014|46622011,1005176750,AV BRASIL,RESIDENCIAL ALTO DA BELA VISTA,SP,3556404,10M0G7W|20M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2625|2640|798|885|892.75,2505|2520|743|840|847.75,130,Greenfield,sim,,17.6|13.4|13.8,21|23,51|68,-1,40,045621602519|033782402519|039721705894,40|79.43|80,-21.82292,-46.90225,2024-05-08,2017-10-31,2031-08-29|2027-10-18|2029-12-08|2028-03-31,Vargem Grande do Sul,20250719,2,130.0,0.7750199999999999
CLARO,50409105090,29332016|59592012|97692014|46622011,1005176750,AV BRASIL,RESIDENCIAL ALTO DA BELA VISTA,SP,3556404,10M0G7W|20M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2625|2640|798|885|892.75,2505|2520|743|840|847.75,240,Greenfield,sim,,17.6|13.4|13.8,21|23,51|68,0,40,045621602519|033782402519|039721705894,40|79.43|80,-21.82292,-46.90225,2024-05-08,2017-10-31,2031-08-29|2027-10-18|2029-12-08|2028-03-31,Vargem Grande do Sul,20250719,3,240.0,0.7750199999999999
CLARO,50409105090,46622011|29332016|59592012,1006617148,ROD SP 344    KM 243    CHACARA CLAUDIA,KM 243,SP,3556404,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|1875|890|894,1870|2620|2630|1780|880|891.5,160,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30.0|33.74|30,72.66|67.81|65.28,1.0|1,40.0|40,006091702519|056351705894|039721705894,79.43|40.0|80.0,-21.8475,-46.88361,2022-06-23,2018-05-14|2022-06-23,2028-03-31|2027-10-18,Vargem Grande do Sul,20250719,2,160.0,1.05948
CLARO,50409105090,46622011|29332016|59592012,1006617148,ROD SP 344    KM 243    CHACARA CLAUDIA,KM 243,SP,3556404,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|1875|890|894,1870|2620|2630|1780|880|891.5,260,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30.0|33.74|30,72.66|67.81|65.28,1.0|1,40.0|40,006091702519|056351705894|039721705894,79.43|40.0|80.0,-21.8475,-46.88361,2022-06-23,2018-05-14|2022-06-23,2028-03-31|2027-10-18,Vargem Grande do Sul,20250719,3,260.0,1.05948
CLARO,50409105090,46622011|29332016|59592012,1006617148,ROD SP 344    KM 243    CHACARA CLAUDIA,KM 243,SP,3556404,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|1875|890|894,1870|2620|2630|1780|880|891.5,340,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30.0|33.74|30,72.66|67.81|65.28,1.0|1,40.0|40,006091702519|056351705894|039721705894,79.43|40.0|80.0,-21.8475,-46.88361,2022-06-23,2018-05-14|2022-06-23,2028-03-31|2027-10-18,Vargem Grande do Sul,20250719,4,340.0,1.05948
CLARO,50409105090,46622011|48372023|34672011,535652364,RUA MAJOR ANTONIO DE OLIVEIRA FONTÃÂO,,SP,3556404,200KG7W|5M00G7W,GSM|WCDMA,1875|2117.5|885|2140,1780|1927.5|840|1950,150,Greenfield,,000430301705|012720905344,14|16.18|13.52,25|20,90|65|68,0|2,58|62,006030301882|008041101882|008881101882,35.5|61.52|72.44,-21.82897,-46.88873,2023-06-20,2001-10-24,2028-03-31,Vargem Grande do Sul,20250719,2,150.0,0.7750199999999999
CLARO,50409105090,29332016|59592012|46622011|48372023|34672011,535652364,RUA MAJOR ANTONIO DE OLIVEIRA FONTÃÂO,,SP,3556404,10M0G7W|20M0G7W|5M00G7W|200KG7W,LTE|WCDMA|GSM,2625|2640|885|2117.5|2140|953.75|1875,2505|2520|840|1927.5|1950|908.75|1780,180|220|225,Greenfield,,008541105344|012720905344|007690501705|013590301705|003630601705|000430301705,16.85|13.52|16.18|14.3|13.57|16.56|14|16.92,33.74|20|26|28|31|25|32,67.81|68|65|81.69|90|75.68|84,0|1|2,61.5|62|52.099998474121|58,043341501882|008881101882|008041101882|011560301882|006030301882,40|72.44|61.52|47.6|35.5,-21.82897,-46.88873,2023-06-20,2001-10-24,2028-03-31,Vargem Grande do Sul,20250719,3,220.0,0.7750199999999999
CLARO,50409105090,59592012|29332016|48372023|46622011|34672011,535652364,RUA MAJOR ANTONIO DE OLIVEIRA FONTÃÂO,,SP,3556404,20M0G7W|10M0G7W|5M00G7W|200KG7W,LTE|WCDMA|GSM,2640|2625|2117.5|885|2140|1875,2520|2505|1927.5|840|1950|1780,320|350,Greenfield,,008541105344|012720905344|000430301705,16.85|16.18|13.52|14,33.74|20|25,67.81|65|68|90,0|2,61.5|62|58,043341501882|008041101882|008881101882|006030301882,40|61.52|72.44|35.5,-21.82897,-46.88873,2023-06-20,2001-10-24,2028-03-31,Vargem Grande do Sul,20250719,4,320.0,0.7750199999999999
CLARO,50409105090,46622011|59592012|29332016|97692014|48372023|34672011,692358609,R SAO SEBASTIAO,QUADRA E,SP,3556404,200KG7W|20M0G7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|798|2117.5|885|2140|892.75,1780|2520|2505|743|1927.5|840|1950|847.75,40,Greenfield,,017960800324|012720905344,17.03|17.4|13.5|16.18|13.52,32|20|24,69.42|62|73|65|68,-4|-1|-8,40|37,006030301882|043341501882|033782402519|018151001882|010641001882,35.5|40|79.43|60.2|63.5,-21.84146,-46.90383,2024-07-11,2010-05-11,2028-03-31|2027-10-18|2031-08-29|2029-12-08|2038-04-30|2026-06-01,Vargem Grande do Sul,20250719,1,40.0,0.86545
CLARO,50409105090,46622011|59592012|29332016|97692014|48372023|34672011,692358609,R SAO SEBASTIAO,QUADRA E,SP,3556404,200KG7W|20M0G7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|798|2117.5|885|2140|892.75,1780|2520|2505|743|1927.5|840|1950|847.75,110,Greenfield,,017960800324|012720905344,17.03|17.4|13.5|16.18|13.52,32|20|24,69.42|62|73|65|68,-5|-1|0,40|37,006030301882|043341501882|033782402519|018151001882|010641001882,35.5|40|79.43|60.2|63.5,-21.84146,-46.90383,2024-07-11,2010-05-11,2028-03-31|2027-10-18|2031-08-29|2029-12-08|2038-04-30|2026-06-01,Vargem Grande do Sul,20250719,2,110.0,0.86545
CLARO,50409105090,46622011|59592012|29332016|97692014|48372023|34672011,692358609,R SAO SEBASTIAO,QUADRA E,SP,3556404,200KG7W|20M0G7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|798|2117.5|885|2140|892.75,1780|2520|2505|743|1927.5|840|1950|847.75,270,Greenfield,,017960800324|012720905344,17.03|17.4|13.5|16.18|13.52,32|20|24,69.42|62|73|65|68,0|-1,40|37,006030301882|043341501882|033782402519|018151001882|010641001882,35.5|40|79.43|60.2|63.5,-21.84146,-46.90383,2024-07-11,2010-05-11,2028-03-31|2027-10-18|2031-08-29|2029-12-08|2038-04-30|2026-06-01,Vargem Grande do Sul,20250719,4,270.0,0.86545
